2023-03-11 22:22:05.288387 [INFO   ] [APP] application started
2023-03-11 22:22:13.695801 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.695811 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.695816 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123900; ask volumes: 20; bid prices: 123800; bid volumes: 28
2023-03-11 22:22:13.695886 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:13.696740 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.696764 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.696772 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 123900; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-11 22:22:13.696944 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.696956 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.728480 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.728502 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.728511 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 1000
2023-03-11 22:22:13.737214 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.737229 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.737235 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 123900; ask volumes: 1000; bid prices: 123900; bid volumes: 1400
2023-03-11 22:22:13.750347 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.750367 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.750375 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 123800; bid volumes: 2000
2023-03-11 22:22:13.762029 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.762044 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.762052 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123900; ask volumes: 20710; bid prices: 123700; bid volumes: 4710
2023-03-11 22:22:13.762107 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.762122 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.762129 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124100; ask volumes: 30; bid prices: 123900; bid volumes: 20
2023-03-11 22:22:13.762189 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:13.763153 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.763166 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.763172 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 10
2023-03-11 22:22:13.763408 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.763422 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.778694 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.778721 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.778730 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 123800; bid volumes: 2000
2023-03-11 22:22:13.838445 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.838470 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.838478 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123900; ask volumes: 12710; bid prices: 123700; bid volumes: 3710
2023-03-11 22:22:13.838515 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.838521 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.838526 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123900; ask volumes: 10; bid prices: 123700; bid volumes: 20
2023-03-11 22:22:13.904277 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.904300 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.904308 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 24710; bid prices: 123800; bid volumes: 11720
2023-03-11 22:22:13.904355 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.904369 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.904375 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124000; ask volumes: 30; bid prices: 123800; bid volumes: 30
2023-03-11 22:22:13.956583 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.956608 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.956616 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 30710; bid prices: 123800; bid volumes: 11720
2023-03-11 22:22:13.956681 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.956695 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.956701 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124100; ask volumes: 30; bid prices: 123900; bid volumes: 30
2023-03-11 22:22:13.956754 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:13.957106 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.957120 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.957126 [INFO   ] [AUTO] order 136 filled for 2 lots at $123900 cents
2023-03-11 22:22:13.957189 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.957202 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.957262 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.957275 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.957281 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 2
2023-03-11 22:22:14.027234 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.027260 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.027271 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 3000; bid prices: 123900; bid volumes: 1750
2023-03-11 22:22:14.027332 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.027347 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.027354 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124100; ask volumes: 30; bid prices: 123900; bid volumes: 28
2023-03-11 22:22:14.075786 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.075810 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.075819 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 1000; bid prices: 123900; bid volumes: 9750
2023-03-11 22:22:14.075880 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.075891 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.075912 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124100; ask volumes: 30; bid prices: 124000; bid volumes: 30
2023-03-11 22:22:14.075991 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:14.076499 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:14.076513 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:14.076519 [INFO   ] [AUTO] order 137 filled for 2 lots at $124000 cents
2023-03-11 22:22:14.076551 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:14.076560 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:14.076588 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.076596 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.076602 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124000; bid volumes: 2
2023-03-11 22:22:14.148076 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.148098 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.148107 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 2020; bid prices: 123900; bid volumes: 9250
2023-03-11 22:22:14.148150 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.148158 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.148162 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124100; ask volumes: 30; bid prices: 124000; bid volumes: 28
2023-03-11 22:22:14.158020 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.158038 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.158046 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124000; bid volumes: 28
2023-03-11 22:22:14.204356 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.204382 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.204391 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 2020; bid prices: 123900; bid volumes: 2990
2023-03-11 22:22:14.204465 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.204475 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.204480 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123600; ask volumes: 2; bid prices: 123400; bid volumes: 10000
2023-03-11 22:22:14.204565 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:14.211616 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.211634 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.211641 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 3630
2023-03-11 22:22:14.211693 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.211705 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.211711 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 123600; ask volumes: 2; bid prices: 0; bid volumes: 0
2023-03-11 22:22:14.211732 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:14.211738 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:14.266997 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.267021 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.267030 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 10740; bid prices: 123900; bid volumes: 1000
2023-03-11 22:22:14.267108 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.267121 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.267127 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124000; ask volumes: 30; bid prices: 123900; bid volumes: 28
2023-03-11 22:22:14.321064 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.321103 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.321113 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 12750; bid prices: 123800; bid volumes: 12750
2023-03-11 22:22:14.321173 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.321186 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.321192 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124000; ask volumes: 30; bid prices: 123900; bid volumes: 28
2023-03-11 22:22:14.402842 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.402866 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.402874 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124200; ask volumes: 11710; bid prices: 124000; bid volumes: 12760
2023-03-11 22:22:14.402911 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.402928 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.402935 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124000; ask volumes: 30; bid prices: 123800; bid volumes: 30
2023-03-11 22:22:14.403005 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:14.404113 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.404126 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.404134 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 124000; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-11 22:22:14.404192 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:14.404206 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:14.434393 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.434415 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.434423 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 124200; ask volumes: 30; bid prices: 0; bid volumes: 0
2023-03-11 22:22:14.448419 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.448441 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.448449 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124200; ask volumes: 11710; bid prices: 124000; bid volumes: 12760
2023-03-11 22:22:14.448524 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.448537 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.448543 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124400; ask volumes: 55; bid prices: 124200; bid volumes: 14
2023-03-11 22:22:14.448635 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:14.449125 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.449139 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.449147 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124200; bid volumes: 10
2023-03-11 22:22:14.449507 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:14.449520 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:14.449527 [INFO   ] [AUTO] order 140 filled for 7 lots at $124200 cents
2023-03-11 22:22:14.449560 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.449573 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.449579 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124200; bid volumes: 7
2023-03-11 22:22:14.449586 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:14.449591 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:14.522059 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.522083 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.522092 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124400; ask volumes: 4690; bid prices: 124200; bid volumes: 12160
2023-03-11 22:22:14.522152 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.522166 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.522172 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124400; ask volumes: 75; bid prices: 124200; bid volumes: 17
2023-03-11 22:22:14.524445 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.524463 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.524470 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 124400; ask volumes: 20; bid prices: 0; bid volumes: 0
2023-03-11 22:22:14.591808 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.591833 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.591842 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124400; ask volumes: 12690; bid prices: 124200; bid volumes: 4160
2023-03-11 22:22:14.591928 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.591941 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.591948 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124400; ask volumes: 35; bid prices: 124300; bid volumes: 10
2023-03-11 22:22:14.592048 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:14.596621 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.596635 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.596642 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 124400; ask volumes: 35; bid prices: 0; bid volumes: 0
2023-03-11 22:22:14.597494 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:14.597506 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:14.597513 [INFO   ] [AUTO] order 141 filled for 2 lots at $124300 cents
2023-03-11 22:22:14.597547 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:14.597561 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:14.597591 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.597602 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.597608 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124300; bid volumes: 2
2023-03-11 22:22:14.643923 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.643950 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.643958 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124300; ask volumes: 12760; bid prices: 124100; bid volumes: 12170
2023-03-11 22:22:14.644014 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.644027 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.644033 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124400; ask volumes: 20; bid prices: 124300; bid volumes: 8
2023-03-11 22:22:14.644116 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:14.646823 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.646840 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.646847 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124300; bid volumes: 8
2023-03-11 22:22:14.646963 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:14.646995 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:14.708339 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.708387 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.708396 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124300; ask volumes: 11760; bid prices: 124100; bid volumes: 12170
2023-03-11 22:22:14.708510 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.708522 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.708528 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124300; ask volumes: 12; bid prices: 124100; bid volumes: 20
2023-03-11 22:22:14.771242 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.771264 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.771272 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124300; ask volumes: 13770; bid prices: 124100; bid volumes: 12170
2023-03-11 22:22:14.771343 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.771354 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.771375 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124400; ask volumes: 30; bid prices: 124200; bid volumes: 30
2023-03-11 22:22:14.771428 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:14.771719 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:14.771733 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:14.771740 [INFO   ] [AUTO] order 143 filled for 2 lots at $124200 cents
2023-03-11 22:22:14.771822 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.771834 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.771840 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124200; bid volumes: 2
2023-03-11 22:22:14.771847 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:14.771851 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:14.811695 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.811717 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.811725 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 124400; ask volumes: 30; bid prices: 0; bid volumes: 0
2023-03-11 22:22:14.838227 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.838251 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.838259 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124300; ask volumes: 24770; bid prices: 124100; bid volumes: 1770
2023-03-11 22:22:14.838326 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.838337 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.838343 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124800; ask volumes: 9983; bid prices: 124200; bid volumes: 28
2023-03-11 22:22:14.838412 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:14.839431 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:14.839445 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:14.839452 [INFO   ] [AUTO] order 144 filled for 4 lots at $124400 cents
2023-03-11 22:22:14.839499 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.839514 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.839520 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124400; bid volumes: 4
2023-03-11 22:22:14.839527 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:14.839531 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:14.882622 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.882645 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.882653 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 124200; ask volumes: 510; bid prices: 0; bid volumes: 0
2023-03-11 22:22:14.882736 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.882780 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.882792 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 124500; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-11 22:22:14.891407 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.891434 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.891443 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124200; ask volumes: 13800; bid prices: 124000; bid volumes: 4190
2023-03-11 22:22:14.891538 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.891552 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.891559 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124700; ask volumes: 1; bid prices: 124400; bid volumes: 16
2023-03-11 22:22:14.891697 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:14.892554 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.892570 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.892577 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124500; bid volumes: 10
2023-03-11 22:22:14.893101 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:14.893116 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:14.893122 [INFO   ] [AUTO] order 145 filled for 5 lots at $124500 cents
2023-03-11 22:22:14.893154 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.893168 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.893174 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124500; bid volumes: 5
2023-03-11 22:22:14.893181 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:14.893185 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:14.957362 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.957385 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.957394 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124200; ask volumes: 11810; bid prices: 124100; bid volumes: 1000
2023-03-11 22:22:14.957455 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.957465 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.957473 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124600; ask volumes: 10; bid prices: 124500; bid volumes: 5
2023-03-11 22:22:14.957594 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:14.960285 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.960305 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.960312 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124500; bid volumes: 10
2023-03-11 22:22:14.960610 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:14.960623 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
