2023-03-11 22:22:05.597836 [INFO   ] [APP] application started
2023-03-11 22:22:12.829908 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:12.829937 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:12.829944 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:12.829950 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124000; ask volumes: 30; bid prices: 123900; bid volumes: 15
2023-03-11 22:22:12.829997 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:12.831570 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:12.831589 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:12.831737 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:12.831749 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:12.831755 [INFO   ] [AUTO] order 150 filled for 5 lots at $123900 cents
2023-03-11 22:22:12.831797 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:12.831810 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:12.831817 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 15
2023-03-11 22:22:12.831824 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:12.831829 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:12.831832 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:12.832091 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:12.832103 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:12.832108 [INFO   ] [AUTO] hedge order 151 filled for 5 lots at $123900 average price in cents
2023-03-11 22:22:12.897813 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:12.897836 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:12.897844 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 18650; bid prices: 123800; bid volumes: 3680
2023-03-11 22:22:12.897957 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:12.897984 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:12.897991 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:12.897996 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123900; ask volumes: 15; bid prices: 123800; bid volumes: 30
2023-03-11 22:22:12.898053 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:12.898389 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:12.898403 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:12.898410 [INFO   ] [AUTO] order 150 filled for 10 lots at $123900 cents
2023-03-11 22:22:12.898452 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:12.898463 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:12.898467 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:12.898617 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:12.898629 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:12.898759 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:12.898770 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:12.898821 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:12.898834 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:12.898840 [INFO   ] [AUTO] hedge order 153 filled for 10 lots at $124000 average price in cents
2023-03-11 22:22:12.898881 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:12.898889 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:12.898895 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 123900; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-11 22:22:12.950198 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:12.950222 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:12.950246 [INFO   ] [AUTO] order 149 filled for 20 lots at $123800 cents
2023-03-11 22:22:12.950292 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:12.950304 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:12.950310 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:12.950345 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:12.950358 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:12.950365 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 123800; bid volumes: 20
2023-03-11 22:22:12.950494 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:12.950507 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:12.950512 [INFO   ] [AUTO] hedge order 154 filled for 20 lots at $123700 average price in cents
2023-03-11 22:22:12.969258 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:12.969279 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:12.969287 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123900; ask volumes: 20680; bid prices: 123700; bid volumes: 2680
2023-03-11 22:22:12.969356 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:12.969379 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:12.969385 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:12.969390 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123800; ask volumes: 3; bid prices: 123300; bid volumes: 10000
2023-03-11 22:22:12.969468 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-11 22:22:12.971092 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:12.971105 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:12.971195 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:12.971207 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:12.971302 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:12.971314 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:12.971885 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:12.971897 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:12.971904 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 123800; ask volumes: 3; bid prices: 0; bid volumes: 0
2023-03-11 22:22:13.022013 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.022037 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.022046 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123900; ask volumes: 19690; bid prices: 123700; bid volumes: 2690
2023-03-11 22:22:13.022102 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.022112 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.022123 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123900; ask volumes: 30; bid prices: 123700; bid volumes: 30
2023-03-11 22:22:13.060910 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.060934 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.060945 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 123700; bid volumes: 2120
2023-03-11 22:22:13.081853 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.081872 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.081881 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 11720; bid prices: 123600; bid volumes: 12680
2023-03-11 22:22:13.081942 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.081965 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.081971 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.081977 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123900; ask volumes: 30; bid prices: 123700; bid volumes: 30
2023-03-11 22:22:13.082021 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:13.085077 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.085093 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.085159 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.085172 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.085253 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.085265 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.085331 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.085340 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.112719 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.112740 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.112749 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 123700; bid volumes: 1390
2023-03-11 22:22:13.153153 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.153177 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.153185 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123700; ask volumes: 30; bid prices: 123600; bid volumes: 13080
2023-03-11 22:22:13.153301 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.153327 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.153334 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.153339 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123800; ask volumes: 30; bid prices: 123600; bid volumes: 30
2023-03-11 22:22:13.153401 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:13.153439 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.153452 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.153638 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.153651 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.186579 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.186600 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.186608 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 123700; ask volumes: 30; bid prices: 0; bid volumes: 0
2023-03-11 22:22:13.201874 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.201894 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.201901 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 12690; bid prices: 123600; bid volumes: 13090
2023-03-11 22:22:13.201993 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.202020 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.202026 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.202032 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123700; ask volumes: 30; bid prices: 123600; bid volumes: 30
2023-03-11 22:22:13.202149 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:13.202584 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.202597 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.202744 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.202758 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.279618 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.279642 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.279651 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 4700; bid prices: 123700; bid volumes: 1000
2023-03-11 22:22:13.279714 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.279738 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.279744 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.279750 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123800; ask volumes: 30; bid prices: 123600; bid volumes: 30
2023-03-11 22:22:13.279794 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:13.282696 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.282712 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.282748 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.282761 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.282955 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.282968 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.282974 [INFO   ] [AUTO] order 160 filled for 2 lots at $123800 cents
2023-03-11 22:22:13.283014 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:13.283027 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.283032 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.283080 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.283091 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.283098 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 123800; ask volumes: 2; bid prices: 0; bid volumes: 0
2023-03-11 22:22:13.283157 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.283170 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:13.283176 [INFO   ] [AUTO] hedge order 162 filled for 2 lots at $123800 average price in cents
2023-03-11 22:22:13.321176 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.321201 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.321209 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 2000; bid prices: 123700; bid volumes: 1400
2023-03-11 22:22:13.321274 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.321288 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.321295 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123800; ask volumes: 28; bid prices: 123700; bid volumes: 30
2023-03-11 22:22:13.390070 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.390092 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.390100 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123900; ask volumes: 3690; bid prices: 123800; bid volumes: 1400
2023-03-11 22:22:13.390174 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.390200 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.390207 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.390213 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123800; ask volumes: 28; bid prices: 123700; bid volumes: 30
2023-03-11 22:22:13.390305 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:13.390332 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.390339 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.390380 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.390392 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.390450 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.390462 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.390500 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.390513 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.420668 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.420691 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.420701 [INFO   ] [AUTO] order 163 filled for 20 lots at $123900 cents
2023-03-11 22:22:13.420743 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:13.420758 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.420763 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.421904 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.421918 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.421925 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 123900; ask volumes: 30; bid prices: 0; bid volumes: 0
2023-03-11 22:22:13.422504 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.422516 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:13.422531 [INFO   ] [AUTO] hedge order 165 filled for 20 lots at $123900 average price in cents
2023-03-11 22:22:13.452382 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.452403 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.452413 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 3700; bid prices: 123700; bid volumes: 1400
2023-03-11 22:22:13.452481 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.452501 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.452508 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.452513 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124400; ask volumes: 10000; bid prices: 123800; bid volumes: 30
2023-03-11 22:22:13.452569 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-11 22:22:13.453052 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.453065 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.453215 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.453228 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.453272 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.453285 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.453443 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.453456 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.453462 [INFO   ] [AUTO] order 167 filled for 10 lots at $123900 cents
2023-03-11 22:22:13.453501 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:13.453515 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.453520 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.453587 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.453601 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.453607 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 10
2023-03-11 22:22:13.453710 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.453722 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:13.453727 [INFO   ] [AUTO] hedge order 168 filled for 10 lots at $123700 average price in cents
2023-03-11 22:22:13.453918 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.453930 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.453936 [INFO   ] [AUTO] order 167 filled for 9 lots at $123900 cents
2023-03-11 22:22:13.453976 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:13.453990 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.453995 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.454064 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.454074 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.454080 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 9
2023-03-11 22:22:13.454150 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.454163 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:13.454169 [INFO   ] [AUTO] hedge order 169 filled for 9 lots at $123700 average price in cents
2023-03-11 22:22:13.490835 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.490870 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.490879 [INFO   ] [AUTO] order 166 filled for 9 lots at $124000 cents
2023-03-11 22:22:13.490923 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:13.490935 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.490940 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.491000 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.491015 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.491021 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 124000; ask volumes: 9; bid prices: 0; bid volumes: 0
2023-03-11 22:22:13.491127 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.491139 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:13.491145 [INFO   ] [AUTO] hedge order 170 filled for 9 lots at $123800 average price in cents
2023-03-11 22:22:13.530387 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.530410 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.530419 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 3710; bid prices: 123700; bid volumes: 40
2023-03-11 22:22:13.530494 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.530520 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.530526 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.530532 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124000; ask volumes: 11; bid prices: 123900; bid volumes: 1
2023-03-11 22:22:13.530606 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:13.531067 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-11 22:22:13.531081 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.531088 [INFO   ] [AUTO] order 167 filled for 1 lots at $123900 cents
2023-03-11 22:22:13.531102 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.531143 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:13.531516 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.531529 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.531778 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.531791 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.531796 [INFO   ] [AUTO] order 171 filled for 10 lots at $123900 cents
2023-03-11 22:22:13.531869 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:13.531880 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.531885 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.532015 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.532044 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.532085 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.532098 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:13.532103 [INFO   ] [AUTO] hedge order 173 filled for 1 lots at $123700 average price in cents
2023-03-11 22:22:13.532151 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.532162 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.532170 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 11
2023-03-11 22:22:13.532280 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.532292 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:13.532297 [INFO   ] [AUTO] hedge order 174 filled for 10 lots at $123800 average price in cents
2023-03-11 22:22:13.587406 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.587428 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.587437 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 3710; bid prices: 123700; bid volumes: 40
2023-03-11 22:22:13.587482 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.587494 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.587500 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123900; ask volumes: 10; bid prices: 123800; bid volumes: 20
2023-03-11 22:22:13.588625 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.588639 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.588646 [INFO   ] [AUTO] order 172 filled for 2 lots at $123800 cents
2023-03-11 22:22:13.588687 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:13.588699 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.588703 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.588749 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.588763 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
