2023-03-11 22:22:05.062202 [INFO   ] [APP] application started
2023-03-11 22:22:13.084378 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.084394 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.084811 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.084824 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.084901 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.084913 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.085030 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.085043 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.112713 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.112738 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.112747 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 123700; bid volumes: 1390
2023-03-11 22:22:13.153160 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.153183 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.153191 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123700; ask volumes: 30; bid prices: 123600; bid volumes: 13080
2023-03-11 22:22:13.153264 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.153291 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.153298 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.153305 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123800; ask volumes: 30; bid prices: 123600; bid volumes: 30
2023-03-11 22:22:13.153370 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:13.153694 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.153707 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.153757 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.153770 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.186580 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.186601 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.186609 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 123700; ask volumes: 30; bid prices: 0; bid volumes: 0
2023-03-11 22:22:13.201881 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.201900 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.201908 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 12690; bid prices: 123600; bid volumes: 13090
2023-03-11 22:22:13.202044 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.202078 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.202085 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.202091 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123700; ask volumes: 30; bid prices: 123600; bid volumes: 30
2023-03-11 22:22:13.202181 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:13.202782 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.202795 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.202927 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.202940 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.279609 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.279633 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.279641 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 4700; bid prices: 123700; bid volumes: 1000
2023-03-11 22:22:13.279710 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.279737 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.279747 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.279753 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123800; ask volumes: 30; bid prices: 123600; bid volumes: 30
2023-03-11 22:22:13.279800 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:13.282525 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.282541 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.282655 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.282668 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.283087 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.283103 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.283109 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 123800; ask volumes: 2; bid prices: 0; bid volumes: 0
2023-03-11 22:22:13.321176 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.321202 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.321211 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 2000; bid prices: 123700; bid volumes: 1400
2023-03-11 22:22:13.321285 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.321299 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.321306 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123800; ask volumes: 28; bid prices: 123700; bid volumes: 30
2023-03-11 22:22:13.390061 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.390086 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.390095 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123900; ask volumes: 3690; bid prices: 123800; bid volumes: 1400
2023-03-11 22:22:13.390171 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.390212 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.390222 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.390244 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123800; ask volumes: 28; bid prices: 123700; bid volumes: 30
2023-03-11 22:22:13.390268 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:13.390276 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.390280 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.390764 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.390777 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.390876 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.390888 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.390961 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.390976 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.420732 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.420752 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.420760 [INFO   ] [AUTO] order 105 filled for 10 lots at $123900 cents
2023-03-11 22:22:13.420795 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.420807 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.421902 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.421917 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.421924 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 123900; ask volumes: 30; bid prices: 0; bid volumes: 0
2023-03-11 22:22:13.452388 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.452410 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.452418 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 3700; bid prices: 123700; bid volumes: 1400
2023-03-11 22:22:13.452486 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:13.452515 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.452521 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.452529 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124400; ask volumes: 10000; bid prices: 123800; bid volumes: 30
2023-03-11 22:22:13.453545 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.453558 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.453565 [INFO   ] [AUTO] order 107 filled for 10 lots at $123900 cents
2023-03-11 22:22:13.453597 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.453611 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.453618 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 10
2023-03-11 22:22:13.453625 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.453629 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.454057 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.454071 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.454077 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 9
2023-03-11 22:22:13.490966 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.490985 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.490993 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 124000; ask volumes: 9; bid prices: 0; bid volumes: 0
2023-03-11 22:22:13.530378 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.530404 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.530412 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 3710; bid prices: 123700; bid volumes: 40
2023-03-11 22:22:13.530489 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.530515 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.530521 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.530527 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124000; ask volumes: 11; bid prices: 123900; bid volumes: 1
2023-03-11 22:22:13.530589 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-11 22:22:13.531286 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.531299 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.531357 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.531370 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.531392 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.531401 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.531672 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.531685 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.531691 [INFO   ] [AUTO] order 109 filled for 10 lots at $123900 cents
2023-03-11 22:22:13.531725 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.531734 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.532152 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.532167 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.532174 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 11
2023-03-11 22:22:13.587399 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.587424 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.587435 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 3710; bid prices: 123700; bid volumes: 40
2023-03-11 22:22:13.587502 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.587524 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.587530 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.587559 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123900; ask volumes: 10; bid prices: 123800; bid volumes: 20
2023-03-11 22:22:13.587596 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-11 22:22:13.588210 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.588223 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.588316 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.588328 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.588442 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.588453 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.588770 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.588784 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.588790 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 123800; bid volumes: 2
2023-03-11 22:22:13.646898 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.646924 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.646934 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123800; ask volumes: 2000; bid prices: 123700; bid volumes: 40
2023-03-11 22:22:13.646992 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.647002 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.647009 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123900; ask volumes: 20; bid prices: 123800; bid volumes: 28
2023-03-11 22:22:13.695735 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.695755 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.695764 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 22650; bid prices: 123800; bid volumes: 11100
2023-03-11 22:22:13.695827 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.695850 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.695857 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.695863 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123900; ask volumes: 20; bid prices: 123800; bid volumes: 28
2023-03-11 22:22:13.695910 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:13.696327 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-11 22:22:13.696339 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.696345 [INFO   ] [AUTO] order 110 filled for 10 lots at $123900 cents
2023-03-11 22:22:13.696349 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.696516 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.696528 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.696577 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.696590 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.696700 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.696710 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.696738 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.696748 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.696754 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 123900; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-11 22:22:13.728481 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.728504 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.728512 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 1000
2023-03-11 22:22:13.737223 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.737238 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.737245 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 123900; ask volumes: 1000; bid prices: 123900; bid volumes: 1400
2023-03-11 22:22:13.750340 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.750360 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.750367 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 123800; bid volumes: 2000
2023-03-11 22:22:13.762025 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.762041 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.762048 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123900; ask volumes: 20710; bid prices: 123700; bid volumes: 4710
2023-03-11 22:22:13.762104 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.762119 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.762125 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124100; ask volumes: 30; bid prices: 123900; bid volumes: 20
2023-03-11 22:22:13.762862 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.762878 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.762884 [INFO   ] [AUTO] order 113 filled for 10 lots at $123900 cents
2023-03-11 22:22:13.762917 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.762928 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.763182 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.763197 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.763203 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 10
2023-03-11 22:22:13.778679 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.778711 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.778723 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 123800; bid volumes: 2000
2023-03-11 22:22:13.838434 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.838462 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.838473 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 123900; ask volumes: 12710; bid prices: 123700; bid volumes: 3710
2023-03-11 22:22:13.838541 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.838579 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.838589 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.838595 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 123900; ask volumes: 10; bid prices: 123700; bid volumes: 20
2023-03-11 22:22:13.838621 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-11 22:22:13.838808 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.838821 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.838902 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.838918 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.838979 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.838990 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.904269 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.904294 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.904304 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 24710; bid prices: 123800; bid volumes: 11720
2023-03-11 22:22:13.904360 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:13.904384 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.904391 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.904396 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124000; ask volumes: 30; bid prices: 123800; bid volumes: 30
2023-03-11 22:22:13.904451 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:13.905755 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.905768 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.907363 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.907376 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.907541 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.907552 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.907620 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.907631 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.956583 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.956609 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.956617 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 30710; bid prices: 123800; bid volumes: 11720
2023-03-11 22:22:13.956668 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.956677 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:13.956683 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124100; ask volumes: 30; bid prices: 123900; bid volumes: 30
2023-03-11 22:22:13.957063 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:13.957077 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:13.957084 [INFO   ] [AUTO] order 117 filled for 2 lots at $123900 cents
2023-03-11 22:22:13.957150 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:13.957164 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:13.957257 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:13.957270 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:13.957277 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 123900; bid volumes: 2
2023-03-11 22:22:14.027232 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.027260 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.027269 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 3000; bid prices: 123900; bid volumes: 1750
2023-03-11 22:22:14.027345 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:14.027372 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.027379 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.027385 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124100; ask volumes: 30; bid prices: 123900; bid volumes: 28
2023-03-11 22:22:14.027452 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:14.027686 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:14.027699 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:14.027790 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:14.027803 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:14.075780 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.075802 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.075810 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 1000; bid prices: 123900; bid volumes: 9750
2023-03-11 22:22:14.075864 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.075880 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.075886 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124100; ask volumes: 30; bid prices: 124000; bid volumes: 30
2023-03-11 22:22:14.076396 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:14.076411 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:14.076417 [INFO   ] [AUTO] order 118 filled for 2 lots at $124000 cents
2023-03-11 22:22:14.076453 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:14.076466 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:14.076601 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.076614 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:14.076620 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124000; bid volumes: 2
2023-03-11 22:22:14.148066 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.148092 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.148118 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124000; ask volumes: 2020; bid prices: 123900; bid volumes: 9250
2023-03-11 22:22:14.148164 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:14.148177 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:14.148184 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124100; ask volumes: 30; bid prices: 124000; bid volumes: 28
2023-03-11 22:22:14.157753 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:14.157770 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:14.157777 [INFO   ] [AUTO] order 118 filled for 8 lots at $124000 cents
2023-03-11 22:22:14.157817 [DEBUG  ] [CON] 'Exec' received 19 bytes
